time,index,temp,dwpt,rhum,wdir,wspd,pres
2012-08-25 10:00:00,439,13.6,1.9,45.0,250.0,18.4,1018.2
2012-08-25 11:00:00,439,13.6,1.9,45.0,250.0,18.4,1018.2
2012-08-25 12:00:00,440,17.7,2.4,36.0,260.0,18.4,1017.4
2012-08-25 13:00:00,440,17.7,2.4,36.0,260.0,18.4,1017.4
2012-08-25 14:00:00,440,17.7,2.4,36.0,260.0,18.4,1017.4
2012-08-25 15:00:00,441,18.6,1.6,32.0,260.0,14.8,1015.6
2012-08-25 16:00:00,441,18.6,1.6,32.0,260.0,14.8,1015.6
2012-08-25 17:00:00,441,18.6,1.6,32.0,260.0,14.8,1015.6
2012-08-25 18:00:00,442,13.1,1.1,44.0,250.0,18.4,1017.3
2012-08-25 19:00:00,442,13.1,1.1,44.0,250.0,18.4,1017.3
2012-08-25 20:00:00,442,13.1,1.1,44.0,250.0,18.4,1017.3
2012-08-25 21:00:00,443,10.4,0.7,51.0,190.0,7.6,1018.9
2012-08-25 22:00:00,443,10.4,0.7,51.0,190.0,7.6,1018.9
2012-08-25 23:00:00,443,10.4,0.7,51.0,190.0,7.6,1018.9
2012-08-26 00:00:00,444,8.0,0.9,61.0,190.0,5.4,1018.5
2012-08-26 01:00:00,444,8.0,0.9,61.0,190.0,5.4,1018.5
2012-08-26 02:00:00,444,8.0,0.9,61.0,190.0,5.4,1018.5
2012-08-26 03:00:00,445,8.2,0.4,58.0,250.0,11.2,1017.4
2012-08-26 04:00:00,445,8.2,0.4,58.0,250.0,11.2,1017.4
2012-08-26 05:00:00,445,8.2,0.4,58.0,250.0,11.2,1017.4
2012-08-26 06:00:00,446,8.7,0.9,58.0,260.0,16.6,1017.2
2012-08-26 07:00:00,446,8.7,0.9,58.0,260.0,16.6,1017.2
2012-08-26 08:00:00,446,8.7,0.9,58.0,260.0,16.6,1017.2
2012-08-26 09:00:00,447,13.8,2.1,45.0,250.0,24.1,1018.6
2012-08-26 10:00:00,447,13.8,2.1,45.0,250.0,24.1,1018.6
2012-08-26 11:00:00,447,13.8,2.1,45.0,250.0,24.1,1018.6
2012-08-26 12:00:00,448,17.2,0.8,33.0,240.0,22.3,1017.5
2012-08-26 13:00:00,448,17.2,0.8,33.0,240.0,22.3,1017.5
2012-08-26 14:00:00,448,17.2,0.8,33.0,240.0,22.3,1017.5
2012-08-26 15:00:00,449,16.9,1.3,35.0,260.0,22.3,1017.2
2012-08-26 16:00:00,449,16.9,1.3,35.0,260.0,22.3,1017.2
2012-08-26 17:00:00,449,16.9,1.3,35.0,260.0,22.3,1017.2
2012-08-26 18:00:00,450,13.3,1.3,44.0,240.0,14.8,1018.9
2012-08-26 19:00:00,450,13.3,1.3,44.0,240.0,14.8,1018.9
2012-08-26 20:00:00,450,13.3,1.3,44.0,240.0,14.8,1018.9
2012-08-26 21:00:00,451,8.0,2.0,66.0,340.0,7.6,1021.4
2012-08-26 22:00:00,451,8.0,2.0,66.0,340.0,7.6,1021.4
2012-08-26 23:00:00,451,8.0,2.0,66.0,340.0,7.6,1021.4
2012-08-27 00:00:00,452,3.5,2.0,90.0,,0.0,1022.7
2012-08-27 01:00:00,452,3.5,2.0,90.0,,0.0,1022.7
2012-08-27 02:00:00,452,3.5,2.0,90.0,,0.0,1022.7
2012-08-27 03:00:00,453,1.0,0.0,93.0,140.0,5.4,1022.6
2012-08-27 04:00:00,453,1.0,0.0,93.0,140.0,5.4,1022.6
2012-08-27 05:00:00,453,1.0,0.0,93.0,140.0,5.4,1022.6
2012-08-27 06:00:00,454,0.6,-0.1,95.0,,0.0,1024.1
2012-08-27 07:00:00,454,0.6,-0.1,95.0,,0.0,1024.1
2012-08-27 08:00:00,454,0.6,-0.1,95.0,,0.0,1024.1
2012-08-27 09:00:00,455,9.9,3.2,63.0,,0.0,1025.3
2012-08-27 10:00:00,455,9.9,3.2,63.0,,0.0,1025.3
2012-08-27 11:00:00,455,9.9,3.2,63.0,,0.0,1025.3
2012-08-27 12:00:00,456,17.9,2.2,35.0,20.0,13.0,1023.8
2012-08-27 13:00:00,456,17.9,2.2,35.0,20.0,13.0,1023.8
2012-08-27 14:00:00,456,17.9,2.2,35.0,20.0,13.0,1023.8
2012-08-27 15:00:00,457,18.9,2.3,33.0,30.0,16.6,1021.8
2012-08-27 16:00:00,457,18.9,2.3,33.0,30.0,16.6,1021.8
2012-08-27 17:00:00,457,18.9,2.3,33.0,30.0,16.6,1021.8
2012-08-27 18:00:00,458,13.6,2.8,48.0,30.0,5.4,1022.3
2012-08-27 19:00:00,458,13.6,2.8,48.0,30.0,5.4,1022.3
2012-08-27 20:00:00,458,13.6,2.8,48.0,30.0,5.4,1022.3
2012-08-27 21:00:00,459,7.3,3.9,79.0,,0.0,1024.3
2012-08-27 22:00:00,459,7.3,3.9,79.0,,0.0,1024.3
2012-08-27 23:00:00,459,7.3,3.9,79.0,,0.0,1024.3
2012-08-28 00:00:00,460,4.6,3.9,95.0,,0.0,1024.2
2012-08-28 01:00:00,460,4.6,3.9,95.0,,0.0,1024.2
2012-08-28 02:00:00,460,4.6,3.9,95.0,,0.0,1024.2
2012-08-28 03:00:00,461,2.1,1.7,97.0,,0.0,1023.1
2012-08-28 04:00:00,461,2.1,1.7,97.0,,0.0,1023.1
2012-08-28 05:00:00,461,2.1,1.7,97.0,,0.0,1023.1
2012-08-28 06:00:00,462,1.1,1.0,99.0,,0.0,1023.5
2012-08-28 07:00:00,462,1.1,1.0,99.0,,0.0,1023.5
2012-08-28 08:00:00,462,1.1,1.0,99.0,,0.0,1023.5
2012-08-28 09:00:00,463,10.2,5.6,73.0,,0.0,1024.3
2012-08-28 10:00:00,463,10.2,5.6,73.0,,0.0,1024.3
2012-08-28 11:00:00,463,10.2,5.6,73.0,,0.0,1024.3
2012-08-28 12:00:00,464,19.2,3.8,36.0,300.0,11.2,1022.0
2012-08-28 13:00:00,464,19.2,3.8,36.0,300.0,11.2,1022.0
2012-08-28 14:00:00,464,19.2,3.8,36.0,300.0,11.2,1022.0
2012-08-28 15:00:00,465,19.9,3.6,34.0,360.0,9.4,1019.5
2012-08-28 16:00:00,465,19.9,3.6,34.0,360.0,9.4,1019.5
2012-08-28 17:00:00,465,19.9,3.6,34.0,360.0,9.4,1019.5
2012-08-28 18:00:00,466,15.3,5.8,53.0,80.0,14.8,1019.9
2012-08-28 19:00:00,466,15.3,5.8,53.0,80.0,14.8,1019.9
2012-08-28 20:00:00,466,15.3,5.8,53.0,80.0,14.8,1019.9
2012-08-28 21:00:00,467,8.5,4.9,78.0,190.0,3.6,1021.3
2012-08-28 22:00:00,467,8.5,4.9,78.0,190.0,3.6,1021.3
2012-08-28 23:00:00,467,8.5,4.9,78.0,190.0,3.6,1021.3
2012-08-29 00:00:00,468,5.8,5.1,95.0,,0.0,1020.3
2012-08-29 01:00:00,468,5.8,5.1,95.0,,0.0,1020.3
2012-08-29 02:00:00,468,5.8,5.1,95.0,,0.0,1020.3
2012-08-29 03:00:00,469,3.1,2.7,97.0,,0.0,1019.1
2012-08-29 04:00:00,469,3.1,2.7,97.0,,0.0,1019.1
2012-08-29 05:00:00,469,3.1,2.7,97.0,,0.0,1019.1
2012-08-29 06:00:00,470,1.6,1.5,99.0,,0.0,1018.6
2012-08-29 07:00:00,470,1.6,1.5,99.0,,0.0,1018.6
2012-08-29 08:00:00,470,1.6,1.5,99.0,,0.0,1018.6
2012-08-29 09:00:00,471,8.6,6.2,85.0,320.0,3.6,1017.9
2012-08-29 10:00:00,471,8.6,6.2,85.0,320.0,3.6,1017.9
2012-08-29 11:00:00,471,8.6,6.2,85.0,320.0,3.6,1017.9
2012-08-29 12:00:00,472,16.3,6.1,51.0,20.0,16.6,1014.4
2012-08-29 13:00:00,472,16.3,6.1,51.0,20.0,16.6,1014.4
2012-08-29 14:00:00,472,16.3,6.1,51.0,20.0,16.6,1014.4
2012-08-29 15:00:00,473,21.1,6.6,39.0,360.0,16.6,1010.1
2012-08-29 16:00:00,473,21.1,6.6,39.0,360.0,16.6,1010.1
2012-08-29 17:00:00,473,21.1,6.6,39.0,360.0,16.6,1010.1
2012-08-29 18:00:00,474,15.2,7.2,59.0,40.0,1.8,1009.6
2012-08-29 19:00:00,474,15.2,7.2,59.0,40.0,1.8,1009.6
2012-08-29 20:00:00,474,15.2,7.2,59.0,40.0,1.8,1009.6
2012-08-29 21:00:00,475,10.1,7.9,86.0,,0.0,1010.6
2012-08-29 22:00:00,475,10.1,7.9,86.0,,0.0,1010.6
2012-08-29 23:00:00,475,10.1,7.9,86.0,,0.0,1010.6
2012-08-30 00:00:00,476,8.5,7.3,92.0,,0.0,1009.4
2012-08-30 01:00:00,476,8.5,7.3,92.0,,0.0,1009.4
2012-08-30 02:00:00,476,8.5,7.3,92.0,,0.0,1009.4
2012-08-30 03:00:00,477,5.4,5.0,97.0,,0.0,1008.0
2012-08-30 04:00:00,477,5.4,5.0,97.0,,0.0,1008.0
2012-08-30 05:00:00,477,5.4,5.0,97.0,,0.0,1008.0
2012-08-30 06:00:00,478,4.5,4.4,99.0,,0.0,1009.3
2012-08-30 07:00:00,478,4.5,4.4,99.0,,0.0,1009.3
2012-08-30 08:00:00,478,4.5,4.4,99.0,,0.0,1009.3
2012-08-30 09:00:00,479,13.7,8.5,71.0,100.0,1.8,1010.4
2012-08-30 10:00:00,479,13.7,8.5,71.0,100.0,1.8,1010.4
2012-08-30 11:00:00,479,13.7,8.5,71.0,100.0,1.8,1010.4
2012-08-30 12:00:00,480,20.6,4.2,34.0,270.0,16.6,1009.4
2012-08-30 13:00:00,480,20.6,4.2,34.0,270.0,16.6,1009.4
2012-08-30 14:00:00,480,20.6,4.2,34.0,270.0,16.6,1009.4
2012-08-30 15:00:00,481,17.5,-1.7,27.0,260.0,35.3,1010.1
2012-08-30 16:00:00,481,17.5,-1.7,27.0,260.0,35.3,1010.1
2012-08-30 17:00:00,481,17.5,-1.7,27.0,260.0,35.3,1010.1
2012-08-30 18:00:00,482,13.5,-2.1,34.0,270.0,20.5,1013.8
2012-08-30 19:00:00,482,13.5,-2.1,34.0,270.0,20.5,1013.8
2012-08-30 20:00:00,482,13.5,-2.1,34.0,270.0,20.5,1013.8
2012-08-30 21:00:00,483,11.8,-1.7,39.0,270.0,18.4,1016.7
2012-08-30 22:00:00,483,11.8,-1.7,39.0,270.0,18.4,1016.7
2012-08-30 23:00:00,483,11.8,-1.7,39.0,270.0,18.4,1016.7
2012-08-31 00:00:00,484,10.9,-1.2,43.0,230.0,13.0,1016.7
2012-08-31 01:00:00,484,10.9,-1.2,43.0,230.0,13.0,1016.7
2012-08-31 02:00:00,484,10.9,-1.2,43.0,230.0,13.0,1016.7
2012-08-31 03:00:00,485,9.4,0.3,53.0,290.0,3.6,1015.5
2012-08-31 04:00:00,485,9.4,0.3,53.0,290.0,3.6,1015.5
2012-08-31 05:00:00,485,9.4,0.3,53.0,290.0,3.6,1015.5
2012-08-31 06:00:00,486,7.3,0.0,60.0,230.0,11.2,1017.1
2012-08-31 07:00:00,486,7.3,0.0,60.0,230.0,11.2,1017.1
2012-08-31 08:00:00,486,7.3,0.0,60.0,230.0,11.2,1017.1
2012-08-31 09:00:00,487,12.8,0.8,44.0,270.0,27.7,1017.0
2012-08-31 10:00:00,487,12.8,0.8,44.0,270.0,27.7,1017.0
2012-08-31 11:00:00,487,12.8,0.8,44.0,270.0,27.7,1017.0
2012-08-31 12:00:00,488,16.3,-1.3,30.0,250.0,24.1,1015.7
2012-08-31 13:00:00,488,16.3,-1.3,30.0,250.0,24.1,1015.7
2012-08-31 14:00:00,488,16.3,-1.3,30.0,250.0,24.1,1015.7
2012-08-31 15:00:00,489,14.4,-0.9,35.0,260.0,25.9,1014.3
2012-08-31 16:00:00,489,14.4,-0.9,35.0,260.0,25.9,1014.3
2012-08-31 17:00:00,489,14.4,-0.9,35.0,260.0,25.9,1014.3
2012-08-31 18:00:00,490,7.4,4.5,82.0,230.0,5.4,1018.1
2012-08-31 19:00:00,490,7.4,4.5,82.0,230.0,5.4,1018.1
2012-08-31 20:00:00,490,7.4,4.5,82.0,230.0,5.4,1018.1
2012-08-31 21:00:00,491,5.1,3.1,87.0,150.0,7.6,1019.8
2012-08-31 22:00:00,491,5.1,3.1,87.0,150.0,7.6,1019.8
2012-08-31 23:00:00,491,5.1,3.1,87.0,150.0,7.6,1019.8
2012-09-01 00:00:00,492,3.5,2.0,90.0,50.0,9.4,1020.4
2012-09-01 01:00:00,492,3.5,2.0,90.0,50.0,9.4,1020.4
2012-09-01 02:00:00,492,3.5,2.0,90.0,50.0,9.4,1020.4
2012-09-01 03:00:00,493,1.3,-0.5,88.0,40.0,3.6,1020.1
2012-09-01 04:00:00,493,1.3,-0.5,88.0,40.0,3.6,1020.1
2012-09-01 05:00:00,493,1.3,-0.5,88.0,40.0,3.6,1020.1
2012-09-01 06:00:00,494,-0.9,-1.5,96.0,30.0,5.4,1020.8
2012-09-01 07:00:00,494,-0.9,-1.5,96.0,30.0,5.4,1020.8
2012-09-01 08:00:00,494,-0.9,-1.5,96.0,30.0,5.4,1020.8
2012-09-01 09:00:00,495,,,,190.0,5.4,1022.5
2012-09-01 10:00:00,495,,,,190.0,5.4,1022.5
2012-09-01 11:00:00,495,,,,190.0,5.4,1022.5
2012-09-01 12:00:00,496,15.5,0.5,36.0,210.0,20.5,1021.1
2012-09-01 13:00:00,496,15.5,0.5,36.0,210.0,20.5,1021.1
2012-09-01 14:00:00,496,15.5,0.5,36.0,210.0,20.5,1021.1
2012-09-01 15:00:00,497,17.4,0.5,32.0,150.0,18.4,1020.2
2012-09-01 16:00:00,497,17.4,0.5,32.0,150.0,18.4,1020.2
2012-09-01 17:00:00,497,17.4,0.5,32.0,150.0,18.4,1020.2
2012-09-01 18:00:00,498,12.8,2.1,48.0,190.0,14.8,1022.3
2012-09-01 19:00:00,498,12.8,2.1,48.0,190.0,14.8,1022.3
2012-09-01 20:00:00,498,12.8,2.1,48.0,190.0,14.8,1022.3
2012-09-01 21:00:00,499,7.9,2.6,69.0,260.0,5.4,1024.4
2012-09-01 22:00:00,499,7.9,2.6,69.0,260.0,5.4,1024.4
2012-09-01 23:00:00,499,7.9,2.6,69.0,260.0,5.4,1024.4
2012-09-02 00:00:00,500,4.8,1.6,80.0,240.0,3.6,1024.2
2012-09-02 01:00:00,500,4.8,1.6,80.0,240.0,3.6,1024.2
2012-09-02 02:00:00,500,4.8,1.6,80.0,240.0,3.6,1024.2
2012-09-02 03:00:00,501,3.4,1.8,89.0,,0.0,1023.7
2012-09-02 04:00:00,501,3.4,1.8,89.0,,0.0,1023.7
2012-09-02 05:00:00,501,3.4,1.8,89.0,,0.0,1023.7
2012-09-02 06:00:00,502,3.4,2.8,96.0,,0.0,1023.8
2012-09-02 07:00:00,502,3.4,2.8,96.0,,0.0,1023.8
2012-09-02 08:00:00,502,3.4,2.8,96.0,,0.0,1023.8
2012-09-02 09:00:00,503,11.7,4.9,63.0,,0.0,1024.5
2012-09-02 10:00:00,503,11.7,4.9,63.0,,0.0,1024.5
2012-09-02 11:00:00,503,11.7,4.9,63.0,,0.0,1024.5
2012-09-02 12:00:00,504,18.4,1.0,31.0,230.0,18.4,1021.8
2012-09-02 13:00:00,504,18.4,1.0,31.0,230.0,18.4,1021.8
2012-09-02 14:00:00,504,18.4,1.0,31.0,230.0,18.4,1021.8
2012-09-02 15:00:00,505,20.0,1.4,29.0,210.0,16.6,1019.4
2012-09-02 16:00:00,505,20.0,1.4,29.0,210.0,16.6,1019.4
2012-09-02 17:00:00,505,20.0,1.4,29.0,210.0,16.6,1019.4
2012-09-02 18:00:00,506,13.9,5.5,57.0,80.0,14.8,1020.2
2012-09-02 19:00:00,506,13.9,5.5,57.0,80.0,14.8,1020.2
2012-09-02 20:00:00,506,13.9,5.5,57.0,80.0,14.8,1020.2
2012-09-02 21:00:00,507,7.9,5.2,83.0,,0.0,1022.3
2012-09-02 22:00:00,507,7.9,5.2,83.0,,0.0,1022.3
2012-09-02 23:00:00,507,7.9,5.2,83.0,,0.0,1022.3
2012-09-03 00:00:00,508,3.9,3.2,95.0,,0.0,1022.4
2012-09-03 01:00:00,508,3.9,3.2,95.0,,0.0,1022.4
2012-09-03 02:00:00,508,3.9,3.2,95.0,,0.0,1022.4
2012-09-03 03:00:00,509,0.8,0.4,97.0,,0.0,1021.7
2012-09-03 04:00:00,509,0.8,0.4,97.0,,0.0,1021.7
2012-09-03 05:00:00,509,0.8,0.4,97.0,,0.0,1021.7
2012-09-03 06:00:00,510,-0.4,-0.5,99.0,,0.0,1021.6
2012-09-03 07:00:00,510,-0.4,-0.5,99.0,,0.0,1021.6
2012-09-03 08:00:00,510,-0.4,-0.5,99.0,,0.0,1021.6
2012-09-03 09:00:00,511,11.1,5.4,68.0,10.0,5.4,1022.1
2012-09-03 10:00:00,511,11.1,5.4,68.0,10.0,5.4,1022.1
2012-09-03 11:00:00,511,11.1,5.4,68.0,10.0,5.4,1022.1
2012-09-03 12:00:00,512,21.6,3.3,30.0,250.0,1.8,1020.5
2012-09-03 13:00:00,512,21.6,3.3,30.0,250.0,1.8,1020.5
2012-09-03 14:00:00,512,21.6,3.3,30.0,250.0,1.8,1020.5
2012-09-03 15:00:00,513,23.4,-1.5,19.0,310.0,3.6,1018.9
2012-09-03 16:00:00,513,23.4,-1.5,19.0,310.0,3.6,1018.9
2012-09-03 17:00:00,513,23.4,-1.5,19.0,310.0,3.6,1018.9
2012-09-03 18:00:00,514,16.5,1.8,37.0,80.0,5.4,1020.6
2012-09-03 19:00:00,514,16.5,1.8,37.0,80.0,5.4,1020.6
2012-09-03 20:00:00,514,16.5,1.8,37.0,80.0,5.4,1020.6
2012-09-03 21:00:00,515,7.3,3.7,78.0,240.0,1.8,1022.1
2012-09-03 22:00:00,515,7.3,3.7,78.0,240.0,1.8,1022.1
2012-09-03 23:00:00,515,7.3,3.7,78.0,240.0,1.8,1022.1
2012-09-04 00:00:00,516,4.7,3.2,90.0,,0.0,1021.9
2012-09-04 01:00:00,516,4.7,3.2,90.0,,0.0,1021.9
2012-09-04 02:00:00,516,4.7,3.2,90.0,,0.0,1021.9
2012-09-04 03:00:00,517,2.5,1.8,95.0,,0.0,1021.0
2012-09-04 04:00:00,517,2.5,1.8,95.0,,0.0,1021.0
2012-09-04 05:00:00,517,2.5,1.8,95.0,,0.0,1021.0
2012-09-04 06:00:00,518,1.5,1.2,98.0,,0.0,1022.2
2012-09-04 07:00:00,518,1.5,1.2,98.0,,0.0,1022.2
2012-09-04 08:00:00,518,1.5,1.2,98.0,,0.0,1022.2
2012-09-04 09:00:00,519,12.9,5.6,61.0,210.0,1.8,1023.1
2012-09-04 10:00:00,519,12.9,5.6,61.0,210.0,1.8,1023.1
2012-09-04 11:00:00,519,12.9,5.6,61.0,210.0,1.8,1023.1
2012-09-04 12:00:00,520,23.0,3.0,27.0,340.0,5.4,1021.0
2012-09-04 13:00:00,520,23.0,3.0,27.0,340.0,5.4,1021.0
2012-09-04 14:00:00,520,23.0,3.0,27.0,340.0,5.4,1021.0
2012-09-04 15:00:00,521,24.3,1.8,23.0,,0.0,1018.9
2012-09-04 16:00:00,521,24.3,1.8,23.0,,0.0,1018.9
2012-09-04 17:00:00,521,24.3,1.8,23.0,,0.0,1018.9
2012-09-04 18:00:00,522,17.5,1.9,35.0,70.0,11.2,1019.3
2012-09-04 19:00:00,522,17.5,1.9,35.0,70.0,11.2,1019.3
2012-09-04 20:00:00,522,17.5,1.9,35.0,70.0,11.2,1019.3
2012-09-04 21:00:00,523,9.8,3.3,64.0,,0.0,1019.9
2012-09-04 22:00:00,523,9.8,3.3,64.0,,0.0,1019.9
2012-09-04 23:00:00,523,9.8,3.3,64.0,,0.0,1019.9
2012-09-05 00:00:00,524,5.5,3.8,89.0,,0.0,1019.4
2012-09-05 01:00:00,524,5.5,3.8,89.0,,0.0,1019.4
2012-09-05 02:00:00,524,5.5,3.8,89.0,,0.0,1019.4
2012-09-05 03:00:00,525,3.5,2.9,96.0,,0.0,1017.3
2012-09-05 04:00:00,525,3.5,2.9,96.0,,0.0,1017.3
2012-09-05 05:00:00,525,3.5,2.9,96.0,,0.0,1017.3
2012-09-05 06:00:00,526,1.1,0.8,98.0,,0.0,1017.0
2012-09-05 07:00:00,526,1.1,0.8,98.0,,0.0,1017.0
2012-09-05 08:00:00,526,1.1,0.8,98.0,,0.0,1017.0
2012-09-05 09:00:00,527,11.0,4.7,65.0,,0.0,1016.1
2012-09-05 10:00:00,527,11.0,4.7,65.0,,0.0,1016.1
2012-09-05 11:00:00,527,11.0,4.7,65.0,,0.0,1016.1
2012-09-05 12:00:00,528,24.1,2.8,25.0,20.0,13.0,1011.5
2012-09-05 13:00:00,528,24.1,2.8,25.0,20.0,13.0,1011.5
2012-09-05 14:00:00,528,24.1,2.8,25.0,20.0,13.0,1011.5
2012-09-05 15:00:00,529,27.3,-3.5,13.0,340.0,33.5,1006.4
2012-09-05 16:00:00,529,27.3,-3.5,13.0,340.0,33.5,1006.4
2012-09-05 17:00:00,529,27.3,-3.5,13.0,340.0,33.5,1006.4
2012-09-05 18:00:00,530,21.7,0.8,25.0,360.0,24.1,1006.1
2012-09-05 19:00:00,530,21.7,0.8,25.0,360.0,24.1,1006.1
2012-09-05 20:00:00,530,21.7,0.8,25.0,360.0,24.1,1006.1
2012-09-05 21:00:00,531,19.8,3.1,33.0,10.0,18.4,1006.5
2012-09-05 22:00:00,531,19.8,3.1,33.0,10.0,18.4,1006.5
2012-09-05 23:00:00,531,19.8,3.1,33.0,10.0,18.4,1006.5
2012-09-06 00:00:00,532,21.6,1.8,27.0,340.0,27.7,1004.6
2012-09-06 01:00:00,532,21.6,1.8,27.0,340.0,27.7,1004.6
2012-09-06 02:00:00,532,21.6,1.8,27.0,340.0,27.7,1004.6
2012-09-06 03:00:00,533,15.4,7.2,58.0,360.0,13.0,1006.9
2012-09-06 04:00:00,533,15.4,7.2,58.0,360.0,13.0,1006.9
2012-09-06 05:00:00,533,15.4,7.2,58.0,360.0,13.0,1006.9
2012-09-06 06:00:00,534,15.6,7.1,57.0,340.0,20.5,1006.7
2012-09-06 07:00:00,534,15.6,7.1,57.0,340.0,20.5,1006.7
2012-09-06 08:00:00,534,15.6,7.1,57.0,340.0,20.5,1006.7
2012-09-06 09:00:00,535,20.8,1.6,28.0,300.0,14.8,1007.5
2012-09-06 10:00:00,535,20.8,1.6,28.0,300.0,14.8,1007.5
2012-09-06 11:00:00,535,20.8,1.6,28.0,300.0,14.8,1007.5
2012-09-06 12:00:00,536,24.8,-3.6,15.0,310.0,31.3,1006.2
2012-09-06 13:00:00,536,24.8,-3.6,15.0,310.0,31.3,1006.2
2012-09-06 14:00:00,536,24.8,-3.6,15.0,310.0,31.3,1006.2
2012-09-06 15:00:00,537,25.8,-4.7,13.0,300.0,31.3,1005.2
2012-09-06 16:00:00,537,25.8,-4.7,13.0,300.0,31.3,1005.2
2012-09-06 17:00:00,537,25.8,-4.7,13.0,300.0,31.3,1005.2
2012-09-06 18:00:00,538,19.1,-2.0,24.0,340.0,13.0,1007.0
2012-09-06 19:00:00,538,19.1,-2.0,24.0,340.0,13.0,1007.0
2012-09-06 20:00:00,538,19.1,-2.0,24.0,340.0,13.0,1007.0
2012-09-06 21:00:00,539,15.6,-1.5,31.0,340.0,11.2,1008.3
2012-09-06 22:00:00,539,15.6,-1.5,31.0,340.0,11.2,1008.3
2012-09-06 23:00:00,539,15.6,-1.5,31.0,340.0,11.2,1008.3
2012-09-07 00:00:00,540,11.5,0.9,48.0,330.0,5.4,1006.8
2012-09-07 01:00:00,540,11.5,0.9,48.0,330.0,5.4,1006.8
2012-09-07 02:00:00,540,11.5,0.9,48.0,330.0,5.4,1006.8
2012-09-07 03:00:00,541,4.7,1.0,77.0,,0.0,1005.2
2012-09-07 04:00:00,541,4.7,1.0,77.0,,0.0,1005.2
2012-09-07 05:00:00,541,4.7,1.0,77.0,,0.0,1005.2
2012-09-07 06:00:00,542,3.7,0.9,82.0,170.0,7.6,1004.3
2012-09-07 07:00:00,542,3.7,0.9,82.0,170.0,7.6,1004.3
2012-09-07 08:00:00,542,3.7,0.9,82.0,170.0,7.6,1004.3
2012-09-07 09:00:00,543,,,,250.0,37.1,1006.3
2012-09-07 10:00:00,543,,,,250.0,37.1,1006.3
2012-09-07 11:00:00,543,,,,250.0,37.1,1006.3
2012-09-07 12:00:00,544,17.4,-0.4,30.0,300.0,27.7,1006.4
2012-09-07 13:00:00,544,17.4,-0.4,30.0,300.0,27.7,1006.4
2012-09-07 14:00:00,544,17.4,-0.4,30.0,300.0,27.7,1006.4
2012-09-07 15:00:00,545,17.5,-0.3,30.0,300.0,25.9,1006.6
2012-09-07 16:00:00,545,17.5,-0.3,30.0,300.0,25.9,1006.6
2012-09-07 17:00:00,545,17.5,-0.3,30.0,300.0,25.9,1006.6
2012-09-07 18:00:00,546,14.5,-0.8,35.0,280.0,22.3,1009.0
2012-09-07 19:00:00,546,14.5,-0.8,35.0,280.0,22.3,1009.0
2012-09-07 20:00:00,546,14.5,-0.8,35.0,280.0,22.3,1009.0
2012-09-07 21:00:00,547,14.5,-1.2,34.0,270.0,25.9,1010.3
2012-09-07 22:00:00,547,14.5,-1.2,34.0,270.0,25.9,1010.3
2012-09-07 23:00:00,547,14.5,-1.2,34.0,270.0,25.9,1010.3
2012-09-08 00:00:00,548,13.6,-0.5,38.0,260.0,33.5,1011.4
2012-09-08 01:00:00,548,13.6,-0.5,38.0,260.0,33.5,1011.4
2012-09-08 02:00:00,548,13.6,-0.5,38.0,260.0,33.5,1011.4
2012-09-08 03:00:00,549,12.3,0.1,43.0,260.0,25.9,1011.8
2012-09-08 04:00:00,549,12.3,0.1,43.0,260.0,25.9,1011.8
2012-09-08 05:00:00,549,12.3,0.1,43.0,260.0,25.9,1011.8
2012-09-08 06:00:00,550,10.9,2.0,54.0,280.0,9.4,1013.6
2012-09-08 07:00:00,550,10.9,2.0,54.0,280.0,9.4,1013.6
2012-09-08 08:00:00,550,10.9,2.0,54.0,280.0,9.4,1013.6
2012-09-08 09:00:00,551,14.6,1.8,42.0,250.0,25.9,1015.1
2012-09-08 10:00:00,551,14.6,1.8,42.0,250.0,25.9,1015.1
2012-09-08 11:00:00,551,14.6,1.8,42.0,250.0,25.9,1015.1
2012-09-08 12:00:00,552,18.3,2.2,34.0,260.0,29.5,1014.3
2012-09-08 13:00:00,552,18.3,2.2,34.0,260.0,29.5,1014.3
2012-09-08 14:00:00,552,18.3,2.2,34.0,260.0,29.5,1014.3
2012-09-08 15:00:00,553,18.0,2.7,36.0,250.0,35.3,1014.1
2012-09-08 16:00:00,553,18.0,2.7,36.0,250.0,35.3,1014.1
2012-09-08 17:00:00,553,18.0,2.7,36.0,250.0,35.3,1014.1
2012-09-08 18:00:00,554,14.5,3.9,49.0,260.0,20.5,1016.5
2012-09-08 19:00:00,554,14.5,3.9,49.0,260.0,20.5,1016.5
2012-09-08 20:00:00,554,14.5,3.9,49.0,260.0,20.5,1016.5
2012-09-08 21:00:00,555,14.1,3.5,49.0,260.0,16.6,1017.1
2012-09-08 22:00:00,555,14.1,3.5,49.0,260.0,16.6,1017.1
2012-09-08 23:00:00,555,14.1,3.5,49.0,260.0,16.6,1017.1
2012-09-09 00:00:00,556,13.8,2.7,47.0,240.0,20.5,1017.5
2012-09-09 01:00:00,556,13.8,2.7,47.0,240.0,20.5,1017.5
2012-09-09 02:00:00,556,13.8,2.7,47.0,240.0,20.5,1017.5
2012-09-09 03:00:00,557,11.8,3.6,57.0,190.0,7.6,1017.5
2012-09-09 04:00:00,557,11.8,3.6,57.0,190.0,7.6,1017.5
2012-09-09 05:00:00,557,11.8,3.6,57.0,190.0,7.6,1017.5
