,User,Round,CD_mae_count,CD_ks_count,RMSE_BiLSTM,MAE_BiLSTM,MSE_BiLSTM,RMSE_CNN,MAE_CNN,MSE_CNN,RMSE_Transformer,MAE_Transformer,MSE_Transformer,RMSE_soft_dense,MAE_soft_dense,MSE_soft_dense,RMSE_soft_bilstm,MAE_soft_bilstm,MSE_soft_bilstm,RMSE_topk_dense,MAE_topk_dense,MSE_topk_dense,RMSE_topk_bilstm,MAE_topk_bilstm,MSE_topk_bilstm
66,7,3,30,103,0.07983366055052266,0.05671172792010414,0.006373413356896077,0.15099016047670338,0.10542389799255768,0.022798028560780642,0.12500183099371553,0.0913407175916905,0.015625457751781424,0.09144604589925694,0.07391068595739825,0.008362379310609005,0.07470047125612744,0.050724443700662376,0.005580160405887521,0.07864694634969092,0.05793741628339704,0.0061853421701311626,0.0775323693840065,0.05172836083813038,0.006011268302298027
67,8,3,25,87,0.1143528772124586,0.07234323058641007,0.013076580526767634,0.14294157103305313,0.0941481755584364,0.020432292729397374,0.13187591865556542,0.09111203234962442,0.017391257921249306,0.11507455845525717,0.07245361546536982,0.0132421540036724,0.11199082943327189,0.07925984449350047,0.012541945877152199,0.10624660532622064,0.06955486474951487,0.011288341143345695,0.1083692988852558,0.07177860610843048,0.011743904940881905
68,9,3,15,103,0.13723118095415437,0.10768546355418664,0.01883239702607186,0.1250825839398146,0.10942485675635974,0.01564565280506077,0.13185451321869643,0.11406152009253759,0.01738561265613939,0.11802839826209087,0.09195140466670743,0.013930702796314736,0.1292137110383489,0.11288387948795044,0.016696183120301928,0.11374033995987769,0.09338697877787067,0.012936864934188549,0.10466568867465495,0.0791169156079585,0.010954906385739793
69,10,3,32,102,0.1003594016902555,0.06213972896302693,0.010072009507626059,0.13293422262553384,0.07717731049754752,0.017671507545054994,0.12190022983366723,0.07092820137241551,0.014859666033500895,0.09419522289429647,0.05922925092264336,0.008872740016106193,0.10203666171191353,0.062161640314730246,0.01041148033331148,0.0968123828937642,0.06156290433682117,0.009372637481568809,0.0967250733191197,0.06134490076924761,0.009355739808589081
70,11,3,20,103,0.0669649648825223,0.05031218638565838,0.004484306521717445,0.11652453873281855,0.09612188649711821,0.01357796812689613,0.09594707124484132,0.07133360018101569,0.009205840480462656,0.08478020425635636,0.07332187244264546,0.007187683033749506,0.06546067501756883,0.04955065358214601,0.00428509997375576,0.08627713217177672,0.07139101395702745,0.00744374353578623,0.08340290007961013,0.07048847927047346,0.0069560437416894315
71,12,3,18,103,0.07551642400305732,0.06379172920464936,0.005702730294209532,0.08823331737875462,0.0716944432360822,0.007785118295660041,0.15946609498851455,0.14382138149214763,0.025429435450885943,0.06174985399009342,0.049006958246082755,0.003813044467797856,0.06810054404634225,0.05609114913346937,0.004637684099407801,0.0666684872695505,0.05496519605182515,0.0044446871948102176,0.06215612811870359,0.049778801743683175,0.0038633842627086947
72,13,3,28,101,0.07437955729266638,0.05037955051955549,0.0055323185430530405,0.11272212594570348,0.07628659431182519,0.012706277677719037,0.09425488444003176,0.06711491033336071,0.008883983240803741,0.07434732094138427,0.048101367218463184,0.005527524131161195,0.06619402328039353,0.04034681342650628,0.0043816487180452805,0.07682272909309595,0.050262874346515544,0.005901731705311212,0.0679385263267915,0.043297812826616724,0.004615643359456142
73,14,3,19,103,0.09255059151799704,0.06920649065946846,0.008565611990331144,0.11578947401593849,0.09360895089510261,0.013407202292887695,0.17035559264049657,0.13953955021168285,0.02902102794389481,0.09254508083691176,0.07399224664333545,0.008564591987110534,0.10409959700989453,0.08580144697541338,0.010836726097622443,0.11625554946607661,0.09980518822658103,0.013515352781659386,0.09429636095329587,0.07359615798126014,0.008891803689034262
74,15,3,31,103,0.10088929415728529,0.0648187384198837,0.010178649675555238,0.109085141132279,0.05866605364452327,0.011899568015849227,0.10645085361560659,0.06758275095763869,0.011331784235491303,0.09406595647875707,0.0580541700657596,0.008848404168263418,0.09390490581412371,0.06001374152916131,0.008818131335959444,0.09428798570596589,0.05537081800330385,0.008890224248488428,0.09589711993861047,0.06150616954990586,0.009196257612520242
75,16,3,33,65,0.07691917031113951,0.05663934520765594,0.005916558761354086,0.14772188408960246,0.12427411823343304,0.021821755038981948,0.09537421576041907,0.07017754420112292,0.00909624103191497,0.06746041088535691,0.05160278062436619,0.0045509070368211805,0.06335860587124392,0.048207175508128565,0.004014312937947626,0.06574894612984587,0.0484356650392032,0.004322923917185375,0.0638093608448122,0.047559847633716575,0.004071634531423453
